Date	DATE_KEY	Month	Year	Weekday	Weekday No	Day of Month	Month of Year	Quarter	Week of Month	Week of Year	Month No
02/07/2019 12:00:00 AM	20190702	Jul	2019	Tuesday	2	2	Monday, July 1, 2019	3	1	27	7
03/07/2019 12:00:00 AM	20190703	Jul	2019	Wednesday	3	3	Monday, July 1, 2019	3	1	27	7
04/07/2019 12:00:00 AM	20190704	Jul	2019	Thursday	4	4	Monday, July 1, 2019	3	1	27	7
05/07/2019 12:00:00 AM	20190705	Jul	2019	Friday	5	5	Monday, July 1, 2019	3	1	27	7
06/07/2019 12:00:00 AM	20190706	Jul	2019	Saturday	6	6	Monday, July 1, 2019	3	1	27	7
07/07/2019 12:00:00 AM	20190707	Jul	2019	Sunday	7	7	Monday, July 1, 2019	3	1	27	7
08/07/2019 12:00:00 AM	20190708	Jul	2019	Monday	1	8	Monday, July 1, 2019	3	2	28	7
09/07/2019 12:00:00 AM	20190709	Jul	2019	Tuesday	2	9	Monday, July 1, 2019	3	2	28	7
10/07/2019 12:00:00 AM	20190710	Jul	2019	Wednesday	3	10	Monday, July 1, 2019	3	2	28	7
11/07/2019 12:00:00 AM	20190711	Jul	2019	Thursday	4	11	Monday, July 1, 2019	3	2	28	7
12/07/2019 12:00:00 AM	20190712	Jul	2019	Friday	5	12	Monday, July 1, 2019	3	2	28	7
13/07/2019 12:00:00 AM	20190713	Jul	2019	Saturday	6	13	Monday, July 1, 2019	3	2	28	7
14/07/2019 12:00:00 AM	20190714	Jul	2019	Sunday	7	14	Monday, July 1, 2019	3	2	28	7
15/07/2019 12:00:00 AM	20190715	Jul	2019	Monday	1	15	Monday, July 1, 2019	3	3	29	7
16/07/2019 12:00:00 AM	20190716	Jul	2019	Tuesday	2	16	Monday, July 1, 2019	3	3	29	7
17/07/2019 12:00:00 AM	20190717	Jul	2019	Wednesday	3	17	Monday, July 1, 2019	3	3	29	7
18/07/2019 12:00:00 AM	20190718	Jul	2019	Thursday	4	18	Monday, July 1, 2019	3	3	29	7
19/07/2019 12:00:00 AM	20190719	Jul	2019	Friday	5	19	Monday, July 1, 2019	3	3	29	7
20/07/2019 12:00:00 AM	20190720	Jul	2019	Saturday	6	20	Monday, July 1, 2019	3	3	29	7
21/07/2019 12:00:00 AM	20190721	Jul	2019	Sunday	7	21	Monday, July 1, 2019	3	3	29	7
22/07/2019 12:00:00 AM	20190722	Jul	2019	Monday	1	22	Monday, July 1, 2019	3	4	30	7
23/07/2019 12:00:00 AM	20190723	Jul	2019	Tuesday	2	23	Monday, July 1, 2019	3	4	30	7
24/07/2019 12:00:00 AM	20190724	Jul	2019	Wednesday	3	24	Monday, July 1, 2019	3	4	30	7
25/07/2019 12:00:00 AM	20190725	Jul	2019	Thursday	4	25	Monday, July 1, 2019	3	4	30	7
26/07/2019 12:00:00 AM	20190726	Jul	2019	Friday	5	26	Monday, July 1, 2019	3	4	30	7
27/07/2019 12:00:00 AM	20190727	Jul	2019	Saturday	6	27	Monday, July 1, 2019	3	4	30	7
28/07/2019 12:00:00 AM	20190728	Jul	2019	Sunday	7	28	Monday, July 1, 2019	3	4	30	7
29/07/2019 12:00:00 AM	20190729	Jul	2019	Monday	1	29	Monday, July 1, 2019	3	5	31	7
30/07/2019 12:00:00 AM	20190730	Jul	2019	Tuesday	2	30	Monday, July 1, 2019	3	5	31	7
31/07/2019 12:00:00 AM	20190731	Jul	2019	Wednesday	3	31	Monday, July 1, 2019	3	5	31	7
01/08/2019 12:00:00 AM	20190801	Aug	2019	Thursday	4	1	Thursday, August 1, 2019	3	1	31	8
02/08/2019 12:00:00 AM	20190802	Aug	2019	Friday	5	2	Thursday, August 1, 2019	3	1	31	8
03/08/2019 12:00:00 AM	20190803	Aug	2019	Saturday	6	3	Thursday, August 1, 2019	3	1	31	8
04/08/2019 12:00:00 AM	20190804	Aug	2019	Sunday	7	4	Thursday, August 1, 2019	3	1	31	8
05/08/2019 12:00:00 AM	20190805	Aug	2019	Monday	1	5	Thursday, August 1, 2019	3	1	32	8
06/08/2019 12:00:00 AM	20190806	Aug	2019	Tuesday	2	6	Thursday, August 1, 2019	3	1	32	8
07/08/2019 12:00:00 AM	20190807	Aug	2019	Wednesday	3	7	Thursday, August 1, 2019	3	1	32	8
08/08/2019 12:00:00 AM	20190808	Aug	2019	Thursday	4	8	Thursday, August 1, 2019	3	2	32	8
09/08/2019 12:00:00 AM	20190809	Aug	2019	Friday	5	9	Thursday, August 1, 2019	3	2	32	8
10/08/2019 12:00:00 AM	20190810	Aug	2019	Saturday	6	10	Thursday, August 1, 2019	3	2	32	8
11/08/2019 12:00:00 AM	20190811	Aug	2019	Sunday	7	11	Thursday, August 1, 2019	3	2	32	8
12/08/2019 12:00:00 AM	20190812	Aug	2019	Monday	1	12	Thursday, August 1, 2019	3	2	33	8
13/08/2019 12:00:00 AM	20190813	Aug	2019	Tuesday	2	13	Thursday, August 1, 2019	3	2	33	8
14/08/2019 12:00:00 AM	20190814	Aug	2019	Wednesday	3	14	Thursday, August 1, 2019	3	2	33	8
15/08/2019 12:00:00 AM	20190815	Aug	2019	Thursday	4	15	Thursday, August 1, 2019	3	3	33	8
16/08/2019 12:00:00 AM	20190816	Aug	2019	Friday	5	16	Thursday, August 1, 2019	3	3	33	8
17/08/2019 12:00:00 AM	20190817	Aug	2019	Saturday	6	17	Thursday, August 1, 2019	3	3	33	8
18/08/2019 12:00:00 AM	20190818	Aug	2019	Sunday	7	18	Thursday, August 1, 2019	3	3	33	8
19/08/2019 12:00:00 AM	20190819	Aug	2019	Monday	1	19	Thursday, August 1, 2019	3	3	34	8
20/08/2019 12:00:00 AM	20190820	Aug	2019	Tuesday	2	20	Thursday, August 1, 2019	3	3	34	8
21/08/2019 12:00:00 AM	20190821	Aug	2019	Wednesday	3	21	Thursday, August 1, 2019	3	3	34	8
22/08/2019 12:00:00 AM	20190822	Aug	2019	Thursday	4	22	Thursday, August 1, 2019	3	4	34	8
23/08/2019 12:00:00 AM	20190823	Aug	2019	Friday	5	23	Thursday, August 1, 2019	3	4	34	8
24/08/2019 12:00:00 AM	20190824	Aug	2019	Saturday	6	24	Thursday, August 1, 2019	3	4	34	8
25/08/2019 12:00:00 AM	20190825	Aug	2019	Sunday	7	25	Thursday, August 1, 2019	3	4	34	8
26/08/2019 12:00:00 AM	20190826	Aug	2019	Monday	1	26	Thursday, August 1, 2019	3	4	35	8
27/08/2019 12:00:00 AM	20190827	Aug	2019	Tuesday	2	27	Thursday, August 1, 2019	3	4	35	8
28/08/2019 12:00:00 AM	20190828	Aug	2019	Wednesday	3	28	Thursday, August 1, 2019	3	4	35	8
29/08/2019 12:00:00 AM	20190829	Aug	2019	Thursday	4	29	Thursday, August 1, 2019	3	5	35	8
30/08/2019 12:00:00 AM	20190830	Aug	2019	Friday	5	30	Thursday, August 1, 2019	3	5	35	8
31/08/2019 12:00:00 AM	20190831	Aug	2019	Saturday	6	31	Thursday, August 1, 2019	3	5	35	8
01/09/2019 12:00:00 AM	20190901	Sep	2019	Sunday	7	1	Sunday, September 1, 2019	3	1	35	9
02/09/2019 12:00:00 AM	20190902	Sep	2019	Monday	1	2	Sunday, September 1, 2019	3	1	36	9
03/09/2019 12:00:00 AM	20190903	Sep	2019	Tuesday	2	3	Sunday, September 1, 2019	3	1	36	9
04/09/2019 12:00:00 AM	20190904	Sep	2019	Wednesday	3	4	Sunday, September 1, 2019	3	1	36	9
05/09/2019 12:00:00 AM	20190905	Sep	2019	Thursday	4	5	Sunday, September 1, 2019	3	1	36	9
06/09/2019 12:00:00 AM	20190906	Sep	2019	Friday	5	6	Sunday, September 1, 2019	3	1	36	9
07/09/2019 12:00:00 AM	20190907	Sep	2019	Saturday	6	7	Sunday, September 1, 2019	3	1	36	9
08/09/2019 12:00:00 AM	20190908	Sep	2019	Sunday	7	8	Sunday, September 1, 2019	3	2	36	9
09/09/2019 12:00:00 AM	20190909	Sep	2019	Monday	1	9	Sunday, September 1, 2019	3	2	37	9
10/09/2019 12:00:00 AM	20190910	Sep	2019	Tuesday	2	10	Sunday, September 1, 2019	3	2	37	9
11/09/2019 12:00:00 AM	20190911	Sep	2019	Wednesday	3	11	Sunday, September 1, 2019	3	2	37	9
12/09/2019 12:00:00 AM	20190912	Sep	2019	Thursday	4	12	Sunday, September 1, 2019	3	2	37	9
13/09/2019 12:00:00 AM	20190913	Sep	2019	Friday	5	13	Sunday, September 1, 2019	3	2	37	9
14/09/2019 12:00:00 AM	20190914	Sep	2019	Saturday	6	14	Sunday, September 1, 2019	3	2	37	9
15/09/2019 12:00:00 AM	20190915	Sep	2019	Sunday	7	15	Sunday, September 1, 2019	3	3	37	9
16/09/2019 12:00:00 AM	20190916	Sep	2019	Monday	1	16	Sunday, September 1, 2019	3	3	38	9
17/09/2019 12:00:00 AM	20190917	Sep	2019	Tuesday	2	17	Sunday, September 1, 2019	3	3	38	9
18/09/2019 12:00:00 AM	20190918	Sep	2019	Wednesday	3	18	Sunday, September 1, 2019	3	3	38	9
19/09/2019 12:00:00 AM	20190919	Sep	2019	Thursday	4	19	Sunday, September 1, 2019	3	3	38	9
20/09/2019 12:00:00 AM	20190920	Sep	2019	Friday	5	20	Sunday, September 1, 2019	3	3	38	9
21/09/2019 12:00:00 AM	20190921	Sep	2019	Saturday	6	21	Sunday, September 1, 2019	3	3	38	9
22/09/2019 12:00:00 AM	20190922	Sep	2019	Sunday	7	22	Sunday, September 1, 2019	3	4	38	9
23/09/2019 12:00:00 AM	20190923	Sep	2019	Monday	1	23	Sunday, September 1, 2019	3	4	39	9
24/09/2019 12:00:00 AM	20190924	Sep	2019	Tuesday	2	24	Sunday, September 1, 2019	3	4	39	9
25/09/2019 12:00:00 AM	20190925	Sep	2019	Wednesday	3	25	Sunday, September 1, 2019	3	4	39	9
26/09/2019 12:00:00 AM	20190926	Sep	2019	Thursday	4	26	Sunday, September 1, 2019	3	4	39	9
27/09/2019 12:00:00 AM	20190927	Sep	2019	Friday	5	27	Sunday, September 1, 2019	3	4	39	9
28/09/2019 12:00:00 AM	20190928	Sep	2019	Saturday	6	28	Sunday, September 1, 2019	3	4	39	9
29/09/2019 12:00:00 AM	20190929	Sep	2019	Sunday	7	29	Sunday, September 1, 2019	3	5	39	9
30/09/2019 12:00:00 AM	20190930	Sep	2019	Monday	1	30	Sunday, September 1, 2019	3	5	40	9
01/10/2019 12:00:00 AM	20191001	Oct	2019	Tuesday	2	1	Tuesday, October 1, 2019	4	1	40	10
02/10/2019 12:00:00 AM	20191002	Oct	2019	Wednesday	3	2	Tuesday, October 1, 2019	4	1	40	10
03/10/2019 12:00:00 AM	20191003	Oct	2019	Thursday	4	3	Tuesday, October 1, 2019	4	1	40	10
04/10/2019 12:00:00 AM	20191004	Oct	2019	Friday	5	4	Tuesday, October 1, 2019	4	1	40	10
05/10/2019 12:00:00 AM	20191005	Oct	2019	Saturday	6	5	Tuesday, October 1, 2019	4	1	40	10
06/10/2019 12:00:00 AM	20191006	Oct	2019	Sunday	7	6	Tuesday, October 1, 2019	4	1	40	10
07/10/2019 12:00:00 AM	20191007	Oct	2019	Monday	1	7	Tuesday, October 1, 2019	4	1	41	10
08/10/2019 12:00:00 AM	20191008	Oct	2019	Tuesday	2	8	Tuesday, October 1, 2019	4	2	41	10
09/10/2019 12:00:00 AM	20191009	Oct	2019	Wednesday	3	9	Tuesday, October 1, 2019	4	2	41	10
10/10/2019 12:00:00 AM	20191010	Oct	2019	Thursday	4	10	Tuesday, October 1, 2019	4	2	41	10
11/10/2019 12:00:00 AM	20191011	Oct	2019	Friday	5	11	Tuesday, October 1, 2019	4	2	41	10
12/10/2019 12:00:00 AM	20191012	Oct	2019	Saturday	6	12	Tuesday, October 1, 2019	4	2	41	10
13/10/2019 12:00:00 AM	20191013	Oct	2019	Sunday	7	13	Tuesday, October 1, 2019	4	2	41	10
14/10/2019 12:00:00 AM	20191014	Oct	2019	Monday	1	14	Tuesday, October 1, 2019	4	2	42	10
15/10/2019 12:00:00 AM	20191015	Oct	2019	Tuesday	2	15	Tuesday, October 1, 2019	4	3	42	10
16/10/2019 12:00:00 AM	20191016	Oct	2019	Wednesday	3	16	Tuesday, October 1, 2019	4	3	42	10
17/10/2019 12:00:00 AM	20191017	Oct	2019	Thursday	4	17	Tuesday, October 1, 2019	4	3	42	10
18/10/2019 12:00:00 AM	20191018	Oct	2019	Friday	5	18	Tuesday, October 1, 2019	4	3	42	10
19/10/2019 12:00:00 AM	20191019	Oct	2019	Saturday	6	19	Tuesday, October 1, 2019	4	3	42	10
20/10/2019 12:00:00 AM	20191020	Oct	2019	Sunday	7	20	Tuesday, October 1, 2019	4	3	42	10
21/10/2019 12:00:00 AM	20191021	Oct	2019	Monday	1	21	Tuesday, October 1, 2019	4	3	43	10
22/10/2019 12:00:00 AM	20191022	Oct	2019	Tuesday	2	22	Tuesday, October 1, 2019	4	4	43	10
23/10/2019 12:00:00 AM	20191023	Oct	2019	Wednesday	3	23	Tuesday, October 1, 2019	4	4	43	10
24/10/2019 12:00:00 AM	20191024	Oct	2019	Thursday	4	24	Tuesday, October 1, 2019	4	4	43	10
25/10/2019 12:00:00 AM	20191025	Oct	2019	Friday	5	25	Tuesday, October 1, 2019	4	4	43	10
26/10/2019 12:00:00 AM	20191026	Oct	2019	Saturday	6	26	Tuesday, October 1, 2019	4	4	43	10
27/10/2019 12:00:00 AM	20191027	Oct	2019	Sunday	7	27	Tuesday, October 1, 2019	4	4	43	10
28/10/2019 12:00:00 AM	20191028	Oct	2019	Monday	1	28	Tuesday, October 1, 2019	4	4	44	10
29/10/2019 12:00:00 AM	20191029	Oct	2019	Tuesday	2	29	Tuesday, October 1, 2019	4	5	44	10
30/10/2019 12:00:00 AM	20191030	Oct	2019	Wednesday	3	30	Tuesday, October 1, 2019	4	5	44	10
31/10/2019 12:00:00 AM	20191031	Oct	2019	Thursday	4	31	Tuesday, October 1, 2019	4	5	44	10
01/11/2019 12:00:00 AM	20191101	Nov	2019	Friday	5	1	Friday, November 1, 2019	4	1	44	11
02/11/2019 12:00:00 AM	20191102	Nov	2019	Saturday	6	2	Friday, November 1, 2019	4	1	44	11
03/11/2019 12:00:00 AM	20191103	Nov	2019	Sunday	7	3	Friday, November 1, 2019	4	1	44	11
04/11/2019 12:00:00 AM	20191104	Nov	2019	Monday	1	4	Friday, November 1, 2019	4	1	45	11
05/11/2019 12:00:00 AM	20191105	Nov	2019	Tuesday	2	5	Friday, November 1, 2019	4	1	45	11
06/11/2019 12:00:00 AM	20191106	Nov	2019	Wednesday	3	6	Friday, November 1, 2019	4	1	45	11
07/11/2019 12:00:00 AM	20191107	Nov	2019	Thursday	4	7	Friday, November 1, 2019	4	1	45	11
08/11/2019 12:00:00 AM	20191108	Nov	2019	Friday	5	8	Friday, November 1, 2019	4	2	45	11
09/11/2019 12:00:00 AM	20191109	Nov	2019	Saturday	6	9	Friday, November 1, 2019	4	2	45	11
10/11/2019 12:00:00 AM	20191110	Nov	2019	Sunday	7	10	Friday, November 1, 2019	4	2	45	11
11/11/2019 12:00:00 AM	20191111	Nov	2019	Monday	1	11	Friday, November 1, 2019	4	2	46	11
12/11/2019 12:00:00 AM	20191112	Nov	2019	Tuesday	2	12	Friday, November 1, 2019	4	2	46	11
13/11/2019 12:00:00 AM	20191113	Nov	2019	Wednesday	3	13	Friday, November 1, 2019	4	2	46	11
14/11/2019 12:00:00 AM	20191114	Nov	2019	Thursday	4	14	Friday, November 1, 2019	4	2	46	11
15/11/2019 12:00:00 AM	20191115	Nov	2019	Friday	5	15	Friday, November 1, 2019	4	3	46	11
16/11/2019 12:00:00 AM	20191116	Nov	2019	Saturday	6	16	Friday, November 1, 2019	4	3	46	11
17/11/2019 12:00:00 AM	20191117	Nov	2019	Sunday	7	17	Friday, November 1, 2019	4	3	46	11
18/11/2019 12:00:00 AM	20191118	Nov	2019	Monday	1	18	Friday, November 1, 2019	4	3	47	11
19/11/2019 12:00:00 AM	20191119	Nov	2019	Tuesday	2	19	Friday, November 1, 2019	4	3	47	11
20/11/2019 12:00:00 AM	20191120	Nov	2019	Wednesday	3	20	Friday, November 1, 2019	4	3	47	11
21/11/2019 12:00:00 AM	20191121	Nov	2019	Thursday	4	21	Friday, November 1, 2019	4	3	47	11
22/11/2019 12:00:00 AM	20191122	Nov	2019	Friday	5	22	Friday, November 1, 2019	4	4	47	11
23/11/2019 12:00:00 AM	20191123	Nov	2019	Saturday	6	23	Friday, November 1, 2019	4	4	47	11
24/11/2019 12:00:00 AM	20191124	Nov	2019	Sunday	7	24	Friday, November 1, 2019	4	4	47	11
25/11/2019 12:00:00 AM	20191125	Nov	2019	Monday	1	25	Friday, November 1, 2019	4	4	48	11
26/11/2019 12:00:00 AM	20191126	Nov	2019	Tuesday	2	26	Friday, November 1, 2019	4	4	48	11
27/11/2019 12:00:00 AM	20191127	Nov	2019	Wednesday	3	27	Friday, November 1, 2019	4	4	48	11
28/11/2019 12:00:00 AM	20191128	Nov	2019	Thursday	4	28	Friday, November 1, 2019	4	4	48	11
29/11/2019 12:00:00 AM	20191129	Nov	2019	Friday	5	29	Friday, November 1, 2019	4	5	48	11
30/11/2019 12:00:00 AM	20191130	Nov	2019	Saturday	6	30	Friday, November 1, 2019	4	5	48	11
01/12/2019 12:00:00 AM	20191201	Dec	2019	Sunday	7	1	Sunday, December 1, 2019	4	1	48	12
02/12/2019 12:00:00 AM	20191202	Dec	2019	Monday	1	2	Sunday, December 1, 2019	4	1	49	12
03/12/2019 12:00:00 AM	20191203	Dec	2019	Tuesday	2	3	Sunday, December 1, 2019	4	1	49	12
04/12/2019 12:00:00 AM	20191204	Dec	2019	Wednesday	3	4	Sunday, December 1, 2019	4	1	49	12
05/12/2019 12:00:00 AM	20191205	Dec	2019	Thursday	4	5	Sunday, December 1, 2019	4	1	49	12
06/12/2019 12:00:00 AM	20191206	Dec	2019	Friday	5	6	Sunday, December 1, 2019	4	1	49	12
07/12/2019 12:00:00 AM	20191207	Dec	2019	Saturday	6	7	Sunday, December 1, 2019	4	1	49	12
08/12/2019 12:00:00 AM	20191208	Dec	2019	Sunday	7	8	Sunday, December 1, 2019	4	2	49	12
09/12/2019 12:00:00 AM	20191209	Dec	2019	Monday	1	9	Sunday, December 1, 2019	4	2	50	12
10/12/2019 12:00:00 AM	20191210	Dec	2019	Tuesday	2	10	Sunday, December 1, 2019	4	2	50	12
11/12/2019 12:00:00 AM	20191211	Dec	2019	Wednesday	3	11	Sunday, December 1, 2019	4	2	50	12
12/12/2019 12:00:00 AM	20191212	Dec	2019	Thursday	4	12	Sunday, December 1, 2019	4	2	50	12
13/12/2019 12:00:00 AM	20191213	Dec	2019	Friday	5	13	Sunday, December 1, 2019	4	2	50	12
14/12/2019 12:00:00 AM	20191214	Dec	2019	Saturday	6	14	Sunday, December 1, 2019	4	2	50	12
15/12/2019 12:00:00 AM	20191215	Dec	2019	Sunday	7	15	Sunday, December 1, 2019	4	3	50	12
16/12/2019 12:00:00 AM	20191216	Dec	2019	Monday	1	16	Sunday, December 1, 2019	4	3	51	12
17/12/2019 12:00:00 AM	20191217	Dec	2019	Tuesday	2	17	Sunday, December 1, 2019	4	3	51	12
18/12/2019 12:00:00 AM	20191218	Dec	2019	Wednesday	3	18	Sunday, December 1, 2019	4	3	51	12
19/12/2019 12:00:00 AM	20191219	Dec	2019	Thursday	4	19	Sunday, December 1, 2019	4	3	51	12
20/12/2019 12:00:00 AM	20191220	Dec	2019	Friday	5	20	Sunday, December 1, 2019	4	3	51	12
21/12/2019 12:00:00 AM	20191221	Dec	2019	Saturday	6	21	Sunday, December 1, 2019	4	3	51	12
22/12/2019 12:00:00 AM	20191222	Dec	2019	Sunday	7	22	Sunday, December 1, 2019	4	4	51	12
23/12/2019 12:00:00 AM	20191223	Dec	2019	Monday	1	23	Sunday, December 1, 2019	4	4	52	12
24/12/2019 12:00:00 AM	20191224	Dec	2019	Tuesday	2	24	Sunday, December 1, 2019	4	4	52	12
25/12/2019 12:00:00 AM	20191225	Dec	2019	Wednesday	3	25	Sunday, December 1, 2019	4	4	52	12
26/12/2019 12:00:00 AM	20191226	Dec	2019	Thursday	4	26	Sunday, December 1, 2019	4	4	52	12
27/12/2019 12:00:00 AM	20191227	Dec	2019	Friday	5	27	Sunday, December 1, 2019	4	4	52	12
28/12/2019 12:00:00 AM	20191228	Dec	2019	Saturday	6	28	Sunday, December 1, 2019	4	4	52	12
29/12/2019 12:00:00 AM	20191229	Dec	2019	Sunday	7	29	Sunday, December 1, 2019	4	5	52	12
30/12/2019 12:00:00 AM	20191230	Dec	2019	Monday	1	30	Sunday, December 1, 2019	4	5	1	12
31/12/2019 12:00:00 AM	20191231	Dec	2019	Tuesday	2	31	Sunday, December 1, 2019	4	5	1	12
01/01/2020 12:00:00 AM	20200101	Jan	2020	Wednesday	3	1	Wednesday, January 1, 2020	1	1	1	1
02/01/2020 12:00:00 AM	20200102	Jan	2020	Thursday	4	2	Wednesday, January 1, 2020	1	1	1	1
03/01/2020 12:00:00 AM	20200103	Jan	2020	Friday	5	3	Wednesday, January 1, 2020	1	1	1	1
04/01/2020 12:00:00 AM	20200104	Jan	2020	Saturday	6	4	Wednesday, January 1, 2020	1	1	1	1
05/01/2020 12:00:00 AM	20200105	Jan	2020	Sunday	7	5	Wednesday, January 1, 2020	1	1	1	1
06/01/2020 12:00:00 AM	20200106	Jan	2020	Monday	1	6	Wednesday, January 1, 2020	1	1	2	1
07/01/2020 12:00:00 AM	20200107	Jan	2020	Tuesday	2	7	Wednesday, January 1, 2020	1	1	2	1
08/01/2020 12:00:00 AM	20200108	Jan	2020	Wednesday	3	8	Wednesday, January 1, 2020	1	2	2	1
09/01/2020 12:00:00 AM	20200109	Jan	2020	Thursday	4	9	Wednesday, January 1, 2020	1	2	2	1
10/01/2020 12:00:00 AM	20200110	Jan	2020	Friday	5	10	Wednesday, January 1, 2020	1	2	2	1
11/01/2020 12:00:00 AM	20200111	Jan	2020	Saturday	6	11	Wednesday, January 1, 2020	1	2	2	1
12/01/2020 12:00:00 AM	20200112	Jan	2020	Sunday	7	12	Wednesday, January 1, 2020	1	2	2	1
13/01/2020 12:00:00 AM	20200113	Jan	2020	Monday	1	13	Wednesday, January 1, 2020	1	2	3	1
14/01/2020 12:00:00 AM	20200114	Jan	2020	Tuesday	2	14	Wednesday, January 1, 2020	1	2	3	1
15/01/2020 12:00:00 AM	20200115	Jan	2020	Wednesday	3	15	Wednesday, January 1, 2020	1	3	3	1
16/01/2020 12:00:00 AM	20200116	Jan	2020	Thursday	4	16	Wednesday, January 1, 2020	1	3	3	1
17/01/2020 12:00:00 AM	20200117	Jan	2020	Friday	5	17	Wednesday, January 1, 2020	1	3	3	1
18/01/2020 12:00:00 AM	20200118	Jan	2020	Saturday	6	18	Wednesday, January 1, 2020	1	3	3	1
19/01/2020 12:00:00 AM	20200119	Jan	2020	Sunday	7	19	Wednesday, January 1, 2020	1	3	3	1
20/01/2020 12:00:00 AM	20200120	Jan	2020	Monday	1	20	Wednesday, January 1, 2020	1	3	4	1
21/01/2020 12:00:00 AM	20200121	Jan	2020	Tuesday	2	21	Wednesday, January 1, 2020	1	3	4	1
22/01/2020 12:00:00 AM	20200122	Jan	2020	Wednesday	3	22	Wednesday, January 1, 2020	1	4	4	1
23/01/2020 12:00:00 AM	20200123	Jan	2020	Thursday	4	23	Wednesday, January 1, 2020	1	4	4	1
24/01/2020 12:00:00 AM	20200124	Jan	2020	Friday	5	24	Wednesday, January 1, 2020	1	4	4	1
25/01/2020 12:00:00 AM	20200125	Jan	2020	Saturday	6	25	Wednesday, January 1, 2020	1	4	4	1
26/01/2020 12:00:00 AM	20200126	Jan	2020	Sunday	7	26	Wednesday, January 1, 2020	1	4	4	1
27/01/2020 12:00:00 AM	20200127	Jan	2020	Monday	1	27	Wednesday, January 1, 2020	1	4	5	1
28/01/2020 12:00:00 AM	20200128	Jan	2020	Tuesday	2	28	Wednesday, January 1, 2020	1	4	5	1
29/01/2020 12:00:00 AM	20200129	Jan	2020	Wednesday	3	29	Wednesday, January 1, 2020	1	5	5	1
30/01/2020 12:00:00 AM	20200130	Jan	2020	Thursday	4	30	Wednesday, January 1, 2020	1	5	5	1
31/01/2020 12:00:00 AM	20200131	Jan	2020	Friday	5	31	Wednesday, January 1, 2020	1	5	5	1
01/02/2020 12:00:00 AM	20200201	Feb	2020	Saturday	6	1	Saturday, February 1, 2020	1	1	5	2
02/02/2020 12:00:00 AM	20200202	Feb	2020	Sunday	7	2	Saturday, February 1, 2020	1	1	5	2
03/02/2020 12:00:00 AM	20200203	Feb	2020	Monday	1	3	Saturday, February 1, 2020	1	1	6	2
04/02/2020 12:00:00 AM	20200204	Feb	2020	Tuesday	2	4	Saturday, February 1, 2020	1	1	6	2
05/02/2020 12:00:00 AM	20200205	Feb	2020	Wednesday	3	5	Saturday, February 1, 2020	1	1	6	2
06/02/2020 12:00:00 AM	20200206	Feb	2020	Thursday	4	6	Saturday, February 1, 2020	1	1	6	2
07/02/2020 12:00:00 AM	20200207	Feb	2020	Friday	5	7	Saturday, February 1, 2020	1	1	6	2
08/02/2020 12:00:00 AM	20200208	Feb	2020	Saturday	6	8	Saturday, February 1, 2020	1	2	6	2
09/02/2020 12:00:00 AM	20200209	Feb	2020	Sunday	7	9	Saturday, February 1, 2020	1	2	6	2
10/02/2020 12:00:00 AM	20200210	Feb	2020	Monday	1	10	Saturday, February 1, 2020	1	2	7	2
11/02/2020 12:00:00 AM	20200211	Feb	2020	Tuesday	2	11	Saturday, February 1, 2020	1	2	7	2
12/02/2020 12:00:00 AM	20200212	Feb	2020	Wednesday	3	12	Saturday, February 1, 2020	1	2	7	2
13/02/2020 12:00:00 AM	20200213	Feb	2020	Thursday	4	13	Saturday, February 1, 2020	1	2	7	2
14/02/2020 12:00:00 AM	20200214	Feb	2020	Friday	5	14	Saturday, February 1, 2020	1	2	7	2
15/02/2020 12:00:00 AM	20200215	Feb	2020	Saturday	6	15	Saturday, February 1, 2020	1	3	7	2
16/02/2020 12:00:00 AM	20200216	Feb	2020	Sunday	7	16	Saturday, February 1, 2020	1	3	7	2
17/02/2020 12:00:00 AM	20200217	Feb	2020	Monday	1	17	Saturday, February 1, 2020	1	3	8	2
18/02/2020 12:00:00 AM	20200218	Feb	2020	Tuesday	2	18	Saturday, February 1, 2020	1	3	8	2
19/02/2020 12:00:00 AM	20200219	Feb	2020	Wednesday	3	19	Saturday, February 1, 2020	1	3	8	2
20/02/2020 12:00:00 AM	20200220	Feb	2020	Thursday	4	20	Saturday, February 1, 2020	1	3	8	2
21/02/2020 12:00:00 AM	20200221	Feb	2020	Friday	5	21	Saturday, February 1, 2020	1	3	8	2
22/02/2020 12:00:00 AM	20200222	Feb	2020	Saturday	6	22	Saturday, February 1, 2020	1	4	8	2
23/02/2020 12:00:00 AM	20200223	Feb	2020	Sunday	7	23	Saturday, February 1, 2020	1	4	8	2
24/02/2020 12:00:00 AM	20200224	Feb	2020	Monday	1	24	Saturday, February 1, 2020	1	4	9	2
25/02/2020 12:00:00 AM	20200225	Feb	2020	Tuesday	2	25	Saturday, February 1, 2020	1	4	9	2
26/02/2020 12:00:00 AM	20200226	Feb	2020	Wednesday	3	26	Saturday, February 1, 2020	1	4	9	2
27/02/2020 12:00:00 AM	20200227	Feb	2020	Thursday	4	27	Saturday, February 1, 2020	1	4	9	2
28/02/2020 12:00:00 AM	20200228	Feb	2020	Friday	5	28	Saturday, February 1, 2020	1	4	9	2
29/02/2020 12:00:00 AM	20200229	Feb	2020	Saturday	6	29	Saturday, February 1, 2020	1	5	9	2
01/03/2020 12:00:00 AM	20200301	Mar	2020	Sunday	7	1	Sunday, March 1, 2020	1	1	9	3
